game_id,season,position,final_score,winner,dd_asked,dd_correct,correct_answers
3186,20,returning_champion,300.0,0,0.0,0.0,17
3185,26,returning_champion,2799.0,0,1.0,0.0,10
3185,26,right,18000.0,0,1.0,1.0,20
3185,26,middle,19410.0,1,1.0,1.0,19
3184,26,right,20399.0,0,1.0,0.0,20
3184,26,middle,13500.0,0,0.0,0.0,9
3184,26,returning_champion,25999.0,1,2.0,2.0,24
3183,20,middle,29100.0,1,1.0,1.0,16
3183,20,right,23999.0,0,2.0,1.0,18
3183,20,returning_champion,25200.0,0,0.0,0.0,20
3182,20,right,50.0,0,2.0,2.0,15
3182,20,returning_champion,16799.0,0,0.0,0.0,18
3182,20,middle,27400.0,1,1.0,0.0,19
3181,26,right,5200.0,0,0.0,0.0,5
3181,26,middle,9600.0,0,1.0,0.0,15
3181,26,returning_champion,19800.0,1,2.0,1.0,30
3180,20,right,2800.0,0,1.0,1.0,12
3180,20,middle,15900.0,0,0.0,0.0,23
3180,20,returning_champion,32300.0,1,2.0,2.0,19
3179,26,returning_champion,5599.0,0,2.0,2.0,19
3179,26,middle,31199.0,1,1.0,0.0,18
3179,26,right,9000.0,0,0.0,0.0,15
3178,26,middle,6200.0,0,1.0,1.0,9
3178,26,returning_champion,8800.0,0,1.0,0.0,13
3178,26,right,24800.0,1,0.0,0.0,23
3177,20,right,11001.0,0,1.0,1.0,23
3177,20,middle,10900.0,0,1.0,0.0,14
3177,20,returning_champion,32200.0,1,1.0,1.0,16
3176,26,right,400.0,0,1.0,1.0,15
3176,26,middle,1400.0,0,1.0,1.0,12
3176,26,returning_champion,23401.0,1,1.0,1.0,21
3175,20,right,3100.0,0,1.0,0.0,5
3175,20,middle,37800.0,1,0.0,0.0,20
3175,20,returning_champion,4800.0,0,2.0,2.0,31
3174,20,returning_champion,15000.0,1,3.0,1.0,31
3174,20,middle,3000.0,0,0.0,0.0,5
3174,20,right,8799.0,0,0.0,0.0,16
3173,26,middle,500.0,0,0.0,0.0,12
3173,26,right,3200.0,0,2.0,1.0,18
3173,26,returning_champion,16001.0,1,1.0,1.0,21
3172,20,right,27000.0,1,2.0,1.0,34
3172,20,middle,11401.0,0,0.0,0.0,11
3172,20,returning_champion,2845.0,0,1.0,1.0,12
3171,26,right,8800.0,0,1.0,1.0,11
3171,26,middle,300.0,0,1.0,1.0,22
3171,26,returning_champion,33901.0,1,1.0,1.0,21
3170,20,right,1.0,0,3.0,0.0,15
3170,20,middle,21155.0,1,0.0,0.0,15
3170,20,returning_champion,14399.0,0,0.0,0.0,24
3169,26,returning_champion,25401.0,1,1.0,1.0,18
3169,26,right,6986.0,0,2.0,1.0,15
3169,26,middle,17200.0,0,0.0,0.0,15
3168,26,right,24001.0,1,1.0,1.0,16
3168,26,middle,8800.0,0,1.0,0.0,18
3168,26,returning_champion,8999.0,0,1.0,0.0,15
3167,20,right,1.0,0,0.0,0.0,16
3167,20,middle,18000.0,0,2.0,1.0,14
3167,20,returning_champion,19201.0,1,1.0,1.0,24
3166,20,right,21399.0,1,1.0,1.0,27
3166,20,middle,1200.0,0,0.0,0.0,3
3166,20,returning_champion,1400.0,0,2.0,2.0,23
3165,26,right,20800.0,0,0.0,0.0,24
3165,26,middle,25799.0,1,1.0,1.0,15
3165,26,returning_champion,6000.0,0,2.0,2.0,18
3164,26,returning_champion,999.0,0,0.0,0.0,16
3164,26,middle,6200.0,0,2.0,1.0,15
3164,26,right,20500.0,1,1.0,0.0,20
3163,20,returning_champion,33600.0,1,3.0,3.0,23
3163,20,right,1601.0,0,0.0,0.0,16
3163,20,middle,1599.0,0,0.0,0.0,9
3162,20,middle,5200.0,0,0.0,0.0,11
3162,20,right,19000.0,0,1.0,1.0,19
3162,20,returning_champion,25700.0,1,2.0,1.0,24
3161,26,right,20400.0,1,1.0,1.0,17
3161,26,middle,399.0,0,2.0,0.0,13
3161,26,returning_champion,10700.0,0,0.0,0.0,15
3160,20,right,1731.0,0,0.0,0.0,13
3160,20,middle,1000.0,0,0.0,0.0,11
3160,20,returning_champion,25300.0,1,2.0,1.0,27
3159,26,right,10400.0,1,1.0,1.0,12
3159,26,middle,2800.0,0,0.0,0.0,18
3159,26,returning_champion,6300.0,0,2.0,1.0,17
3158,26,right,13400.0,1,2.0,1.0,19
3158,26,middle,4198.0,0,0.0,0.0,9
3158,26,returning_champion,11599.0,0,1.0,1.0,19
3157,20,right,12200.0,0,1.0,1.0,14
3157,20,middle,12000.0,0,0.0,0.0,9
3157,20,returning_champion,12401.0,1,2.0,1.0,24
3156,20,returning_champion,29199.0,1,3.0,2.0,28
3156,20,middle,600.0,0,0.0,0.0,10
3156,20,right,2199.0,0,0.0,0.0,9
3155,26,right,2769.0,0,1.0,0.0,16
3155,26,middle,100.0,0,0.0,0.0,10
3155,26,returning_champion,15800.0,1,2.0,2.0,28
3154,20,right,1.0,0,0.0,0.0,10
3154,20,middle,0.0,0,1.0,0.0,16
3154,20,returning_champion,22799.0,1,2.0,2.0,23
3153,26,returning_champion,20000.0,1,3.0,2.0,27
3153,26,middle,9143.0,0,0.0,0.0,16
3153,26,right,1500.0,0,0.0,0.0,11
3152,26,right,1000.0,0,0.0,0.0,17
3152,26,middle,7100.0,0,1.0,0.0,10
3152,26,returning_champion,16400.0,1,2.0,1.0,17
3151,26,right,17400.0,1,0.0,0.0,11
3151,26,middle,8900.0,0,2.0,2.0,21
3151,26,returning_champion,14400.0,0,0.0,0.0,17
3150,26,returning_champion,99.0,0,0.0,0.0,15
3150,26,middle,0.0,0,0.0,0.0,1
3150,26,right,23000.0,1,3.0,1.0,30
3149,20,middle,4600.0,0,0.0,0.0,9
3149,20,right,1200.0,0,1.0,1.0,14
3149,20,returning_champion,22799.0,1,2.0,1.0,33
3148,26,right,19500.0,1,1.0,0.0,19
3148,26,returning_champion,0.0,0,0.0,0.0,12
3148,26,middle,6200.0,0,2.0,2.0,17
3147,20,right,36399.0,1,1.0,0.0,33
3147,20,middle,3000.0,0,1.0,0.0,9
3147,20,returning_champion,15200.0,0,1.0,0.0,14
3146,26,right,600.0,0,2.0,1.0,12
3146,26,middle,25602.0,1,1.0,0.0,26
3146,26,returning_champion,9800.0,0,0.0,0.0,16
3145,26,right,9758.0,0,2.0,0.0,16
3145,26,middle,1900.0,0,0.0,0.0,4
3145,26,returning_champion,20000.0,1,1.0,1.0,25
3144,20,right,24800.0,1,1.0,1.0,14
3144,20,middle,0.0,0,0.0,0.0,22
3144,20,returning_champion,11600.0,0,2.0,2.0,17
3143,26,returning_champion,8401.0,1,1.0,0.0,18
3143,26,middle,598.0,0,0.0,0.0,8
3143,26,right,5600.0,0,1.0,1.0,14
3142,20,returning_champion,34800.0,1,2.0,2.0,25
3142,20,right,32400.0,0,1.0,1.0,20
3142,20,middle,11700.0,0,0.0,0.0,11
3141,26,right,68000.0,1,2.0,2.0,32
3141,26,middle,9300.0,0,0.0,0.0,11
3141,26,returning_champion,-3600.0,0,0.0,0.0,5
3140,20,right,1.0,0,2.0,1.0,15
3140,20,middle,0.0,0,0.0,0.0,15
3140,20,returning_champion,33600.0,1,1.0,1.0,25
3139,26,middle,13600.0,1,0.0,0.0,14
3139,26,returning_champion,4000.0,0,2.0,1.0,17
3139,26,right,6799.0,0,1.0,1.0,19
3138,20,right,1600.0,0,2.0,1.0,20
3138,20,middle,3500.0,0,0.0,0.0,11
3138,20,returning_champion,22000.0,1,1.0,1.0,19
3137,26,right,1.0,0,0.0,0.0,20
3137,26,middle,14400.0,1,1.0,0.0,16
3137,26,returning_champion,800.0,0,2.0,1.0,17
3136,20,returning_champion,31800.0,1,2.0,2.0,22
3136,20,middle,471.0,0,0.0,0.0,6
3136,20,right,16900.0,0,1.0,1.0,23
3135,26,returning_champion,13199.0,0,1.0,1.0,28
3135,26,right,1.0,0,1.0,0.0,7
3135,26,middle,30799.0,1,1.0,1.0,18
3134,20,right,8800.0,0,0.0,0.0,6
3134,20,middle,8099.0,0,0.0,0.0,20
3134,20,returning_champion,14600.0,1,3.0,2.0,29
3133,20,right,16100.0,1,2.0,0.0,22
3133,20,middle,100.0,0,0.0,0.0,10
3133,20,returning_champion,4000.0,0,1.0,0.0,13
3132,20,right,1.0,0,0.0,0.0,9
3132,20,middle,12401.0,0,2.0,1.0,16
3132,20,returning_champion,32200.0,1,1.0,1.0,26
3131,20,right,2899.0,0,3.0,3.0,17
3131,20,middle,19200.0,0,0.0,0.0,11
3131,20,returning_champion,28800.0,1,0.0,0.0,18
3130,20,returning_champion,26800.0,1,2.0,2.0,28
3130,20,middle,0.0,0,1.0,1.0,18
3130,20,right,400.0,0,0.0,0.0,6
3129,20,right,2600.0,0,1.0,0.0,14
3129,20,middle,1.0,0,1.0,1.0,19
3129,20,returning_champion,6399.0,1,1.0,1.0,17
3128,20,right,11599.0,1,1.0,1.0,19
3128,20,middle,0.0,0,0.0,0.0,12
3128,20,returning_champion,1799.0,0,2.0,1.0,18
3127,20,right,4000.0,0,0.0,0.0,15
3127,20,middle,6000.0,0,2.0,1.0,15
3127,20,returning_champion,18001.0,1,1.0,0.0,19
3126,20,right,3800.0,0,0.0,0.0,8
3126,20,middle,1.0,0,0.0,0.0,8
3126,20,returning_champion,22300.0,1,3.0,3.0,29
3125,20,returning_champion,22401.0,1,2.0,1.0,22
3125,20,right,4399.0,0,1.0,1.0,15
3125,20,middle,0.0,0,0.0,0.0,12
3124,20,right,11400.0,0,2.0,1.0,12
3124,20,middle,0.0,0,0.0,0.0,16
3124,20,returning_champion,16800.0,1,1.0,1.0,21
3123,20,right,0.0,0,0.0,0.0,3
3123,20,middle,7199.0,1,2.0,1.0,28
3123,20,returning_champion,0.0,0,1.0,1.0,12
3122,20,right,1.0,0,0.0,0.0,8
3122,20,middle,10200.0,1,1.0,1.0,13
3122,20,returning_champion,3900.0,0,2.0,1.0,25
3121,20,right,12100.0,0,0.0,0.0,9
3121,20,middle,16401.0,1,0.0,0.0,20
3121,20,returning_champion,5599.0,0,2.0,2.0,16
3119,20,right,300.0,0,2.0,0.0,7
3119,20,middle,879.0,0,0.0,0.0,15
3119,20,returning_champion,17300.0,1,1.0,1.0,26
3115,20,right,1201.0,0,1.0,1.0,7
3115,20,middle,28398.0,1,0.0,0.0,16
3115,20,returning_champion,25999.0,0,2.0,2.0,31
3113,17,returning_champion,7000.0,1,2.0,0.0,22
3113,17,middle,600.0,0,0.0,0.0,14
3113,17,right,0.0,0,1.0,0.0,7
3112,17,middle,0.0,0,0.0,0.0,16
3112,17,returning_champion,6600.0,1,2.0,2.0,23
3112,17,right,500.0,0,1.0,1.0,14
3111,17,right,6799.0,0,2.0,1.0,18
3111,17,middle,2800.0,0,0.0,0.0,10
3111,17,returning_champion,8800.0,1,1.0,0.0,22
3110,25,right,11000.0,0,3.0,2.0,21
3110,25,middle,3200.0,0,0.0,0.0,8
3110,25,returning_champion,16400.0,1,0.0,0.0,23
3109,25,returning_champion,2735.0,1,3.0,1.0,31
3109,25,right,150.0,0,0.0,0.0,8
3109,25,middle,93.0,0,0.0,0.0,6
3108,25,right,267.0,0,1.0,0.0,4
3108,25,middle,27900.0,0,1.0,1.0,17
3108,25,returning_champion,28801.0,1,1.0,1.0,28
3107,17,right,5555.0,0,1.0,1.0,14
3107,17,middle,8001.0,1,2.0,2.0,29
3107,17,returning_champion,2.0,0,0.0,0.0,9
3106,25,returning_champion,17017.0,1,3.0,1.0,28
3106,25,right,8400.0,0,0.0,0.0,9
3106,25,middle,400.0,0,0.0,0.0,12
3105,17,right,1.0,0,1.0,1.0,17
3105,17,returning_champion,1800.0,0,1.0,0.0,11
3105,17,middle,8200.0,1,1.0,1.0,19
3104,25,right,2199.0,0,1.0,0.0,11
3104,25,middle,19917.0,1,1.0,1.0,24
3104,25,returning_champion,8800.0,0,1.0,0.0,15
3103,17,right,16000.0,1,1.0,1.0,26
3103,17,middle,5000.0,0,1.0,0.0,12
3103,17,returning_champion,12000.0,0,1.0,1.0,17
3102,25,right,35599.0,1,1.0,0.0,23
3102,25,middle,18208.0,0,2.0,2.0,22
3102,25,returning_champion,11200.0,0,0.0,0.0,10
3101,17,returning_champion,11700.0,1,0.0,0.0,24
3101,17,middle,0.0,0,2.0,1.0,8
3101,17,right,100.0,0,1.0,1.0,14
3100,25,returning_champion,15100.0,0,2.0,1.0,24
3100,25,right,22000.0,1,0.0,0.0,18
3100,25,middle,7800.0,0,1.0,1.0,13
3099,17,right,11600.0,0,2.0,1.0,29
3099,17,middle,12200.0,1,1.0,1.0,18
3099,17,returning_champion,0.0,0,0.0,0.0,4
3098,25,right,6500.0,0,1.0,1.0,11
3098,25,middle,5998.0,0,1.0,0.0,21
3098,25,returning_champion,15201.0,1,1.0,1.0,17
3097,17,middle,11000.0,1,2.0,1.0,22
3097,17,returning_champion,5200.0,0,0.0,0.0,10
3097,17,right,3400.0,0,1.0,1.0,12
3096,25,right,16400.0,0,1.0,1.0,17
3096,25,middle,7599.0,0,1.0,0.0,13
3096,25,returning_champion,17789.0,1,1.0,1.0,20
3095,25,right,14400.0,1,1.0,1.0,19
3095,25,middle,9599.0,0,1.0,1.0,23
3095,25,returning_champion,400.0,0,1.0,0.0,11
3093,25,returning_champion,4001.0,0,0.0,0.0,13
3093,25,middle,16799.0,1,2.0,1.0,30
3093,25,right,3998.0,0,1.0,0.0,7
3092,19,middle,0.0,0,0.0,0.0,10
3092,19,returning_champion,3600.0,0,0.0,0.0,4
3092,19,right,24118.0,1,3.0,3.0,33
3091,19,right,16400.0,1,0.0,0.0,13
3091,19,middle,3000.0,0,2.0,0.0,13
3091,19,returning_champion,12600.0,0,0.0,0.0,13
3090,25,returning_champion,7401.0,1,0.0,0.0,13
3090,25,right,7400.0,0,1.0,1.0,13
3090,25,middle,6799.0,0,2.0,0.0,20
3089,19,right,0.0,0,1.0,1.0,15
3089,19,returning_champion,24000.0,1,2.0,2.0,22
3089,19,middle,-2850.0,0,0.0,0.0,3
3088,19,right,1599.0,0,1.0,0.0,11
3088,19,middle,32000.0,1,2.0,2.0,19
3088,19,returning_champion,27600.0,0,0.0,0.0,19
3087,25,returning_champion,22600.0,1,2.0,1.0,16
3087,25,middle,0.0,0,0.0,0.0,17
3087,25,right,1900.0,0,1.0,0.0,19
3086,25,middle,20401.0,1,1.0,1.0,14
3086,25,returning_champion,7200.0,0,1.0,0.0,15
3086,25,right,7199.0,0,1.0,0.0,23
3085,25,returning_champion,28799.0,0,0.0,0.0,18
3085,25,middle,15000.0,0,0.0,0.0,17
3085,25,right,28801.0,1,3.0,2.0,14
3084,20,right,24200.0,0,0.0,0.0,20
3084,20,middle,32000.0,0,2.0,2.0,21
3084,20,returning_champion,32000.0,1,1.0,1.0,16
3083,25,right,10000.0,0,2.0,2.0,10
3083,25,middle,23000.0,1,1.0,1.0,27
3083,25,returning_champion,3200.0,0,0.0,0.0,14
3082,25,right,11800.0,0,2.0,1.0,12
3082,25,middle,8601.0,0,1.0,0.0,11
3082,25,returning_champion,12500.0,1,0.0,0.0,21
3080,25,middle,14800.0,0,0.0,0.0,13
3080,25,returning_champion,25000.0,1,1.0,1.0,23
3080,25,right,0.0,0,2.0,0.0,15
3079,25,right,19200.0,1,1.0,0.0,26
3079,25,middle,2400.0,0,0.0,0.0,6
3079,25,returning_champion,17401.0,0,2.0,0.0,17
3078,25,right,2200.0,0,0.0,0.0,6
3078,25,returning_champion,20600.0,1,2.0,2.0,24
3078,25,middle,10200.0,0,1.0,0.0,20
3077,25,middle,2200.0,1,2.0,2.0,21
3077,25,returning_champion,400.0,0,0.0,0.0,24
3077,25,right,2199.0,0,1.0,1.0,8
3076,25,right,7199.0,0,0.0,0.0,18
3076,25,middle,23600.0,1,3.0,2.0,26
3076,25,returning_champion,6200.0,0,0.0,0.0,11
3075,19,right,3000.0,0,1.0,1.0,10
3075,19,middle,9790.0,1,1.0,1.0,21
3075,19,returning_champion,8500.0,0,1.0,1.0,18
3074,19,right,700.0,0,0.0,0.0,15
3074,19,middle,0.0,0,2.0,1.0,13
3074,19,returning_champion,4200.0,1,0.0,0.0,12
3073,19,middle,15530.0,0,1.0,1.0,13
3073,19,returning_champion,18000.0,0,2.0,2.0,24
3073,19,right,18001.0,1,0.0,0.0,15
3072,25,middle,2799.0,0,1.0,1.0,18
3072,25,returning_champion,15599.0,1,1.0,1.0,21
3072,25,right,1.0,0,1.0,1.0,14
3071,25,right,6999.0,1,1.0,1.0,21
3071,25,middle,3400.0,0,1.0,1.0,11
3071,25,returning_champion,6000.0,0,1.0,0.0,15
3070,25,right,3000.0,0,0.0,0.0,8
3070,25,middle,2199.0,0,2.0,2.0,15
3070,25,returning_champion,14489.0,1,1.0,1.0,27
3068,25,right,50.0,0,2.0,0.0,12
3068,25,middle,7200.0,0,1.0,1.0,15
3068,25,returning_champion,10201.0,1,0.0,0.0,17
3066,19,right,24500.0,0,2.0,2.0,17
3066,19,middle,20800.0,0,0.0,0.0,12
3066,19,returning_champion,29001.0,1,1.0,1.0,25
3064,19,right,36800.0,1,0.0,0.0,31
3064,19,middle,0.0,0,3.0,3.0,13
3064,19,returning_champion,1.0,0,0.0,0.0,10
3063,25,right,7500.0,0,1.0,0.0,11
3063,25,middle,17601.0,1,0.0,0.0,20
3063,25,returning_champion,13499.0,0,2.0,1.0,22
3059,25,returning_champion,100.0,0,1.0,0.0,9
3059,25,middle,300.0,0,1.0,0.0,25
3059,25,right,10399.0,1,1.0,1.0,17
3058,17,right,9399.0,0,0.0,0.0,13
3058,17,middle,3400.0,0,1.0,0.0,11
3058,17,returning_champion,9900.0,1,1.0,1.0,14
3057,25,right,0.0,0,0.0,0.0,4
3057,25,middle,27190.0,0,1.0,0.0,19
3057,25,returning_champion,27300.0,1,2.0,2.0,23
3056,17,returning_champion,11700.0,0,1.0,1.0,24
3056,17,middle,12100.0,0,0.0,0.0,14
3056,17,right,14000.0,1,2.0,2.0,13
3054,25,right,800.0,0,1.0,0.0,13
3054,25,middle,19000.0,1,0.0,0.0,22
3054,25,returning_champion,2592.0,0,2.0,1.0,14
3052,17,right,0.0,0,0.0,0.0,4
3052,17,middle,3300.0,1,1.0,0.0,15
3052,17,returning_champion,2300.0,0,1.0,0.0,16
3049,17,right,100.0,0,0.0,0.0,13
3049,17,middle,1100.0,0,1.0,1.0,20
3049,17,returning_champion,16600.0,1,2.0,2.0,20
3048,25,right,10200.0,0,0.0,0.0,18
3048,25,middle,10800.0,1,2.0,1.0,19
3048,25,returning_champion,2000.0,0,1.0,1.0,13
3046,25,right,2799.0,0,0.0,0.0,15
3046,25,middle,0.0,0,3.0,1.0,18
3046,25,returning_champion,17500.0,1,0.0,0.0,14
3044,25,right,15201.0,1,2.0,0.0,22
3044,25,returning_champion,0.0,0,0.0,0.0,8
3044,25,middle,15199.0,0,1.0,1.0,17
3043,25,returning_champion,25400.0,1,2.0,1.0,26
3043,25,right,22600.0,0,1.0,1.0,13
3043,25,middle,1300.0,0,0.0,0.0,13
3040,25,middle,800.0,1,1.0,0.0,23
3040,25,right,100.0,0,1.0,1.0,14
3040,25,returning_champion,1.0,0,1.0,0.0,13
3039,25,right,19787.0,1,1.0,1.0,19
3039,25,middle,19600.0,0,2.0,1.0,19
3039,25,returning_champion,7800.0,0,0.0,0.0,11
3038,25,middle,2.0,0,1.0,0.0,11
3038,25,right,3800.0,0,2.0,1.0,17
3038,25,returning_champion,12201.0,1,0.0,0.0,11
3036,25,middle,0.0,0,1.0,0.0,13
3036,25,right,6200.0,0,1.0,0.0,22
3036,25,returning_champion,8400.0,1,1.0,1.0,16
3033,25,right,7600.0,0,1.0,0.0,17
3033,25,middle,9400.0,1,1.0,0.0,19
3033,25,returning_champion,500.0,0,0.0,0.0,10
3030,25,right,38800.0,1,1.0,1.0,19
3030,25,middle,19900.0,0,1.0,1.0,16
3030,25,returning_champion,25300.0,0,1.0,1.0,20
3028,25,right,4800.0,0,0.0,0.0,11
3028,25,middle,0.0,0,1.0,1.0,16
3028,25,returning_champion,20200.0,1,2.0,2.0,30
3027,25,middle,401.0,0,1.0,1.0,19
3027,25,returning_champion,27800.0,1,1.0,1.0,24
3027,25,right,16401.0,0,1.0,1.0,12
3024,25,right,400.0,0,0.0,0.0,14
3024,25,middle,150.0,0,1.0,0.0,17
3024,25,returning_champion,18801.0,1,2.0,2.0,19
3021,25,right,1800.0,0,1.0,0.0,15
3021,25,middle,3799.0,0,2.0,2.0,16
3021,25,returning_champion,7599.0,1,0.0,0.0,22
3019,25,returning_champion,29300.0,1,2.0,2.0,23
3019,25,middle,9800.0,0,1.0,0.0,14
3019,25,right,0.0,0,0.0,0.0,19
3018,25,returning_champion,20599.0,0,1.0,0.0,18
3018,25,right,21599.0,0,1.0,0.0,12
3018,25,middle,21601.0,1,1.0,1.0,23
3017,25,right,1.0,0,1.0,1.0,19
3017,25,returning_champion,29700.0,1,1.0,1.0,16
3017,25,middle,7400.0,0,1.0,1.0,18
3016,25,right,7400.0,0,0.0,0.0,13
3016,25,middle,17000.0,0,0.0,0.0,18
3016,25,returning_champion,20000.0,1,3.0,2.0,24
3015,20,returning_champion,17999.0,1,2.0,2.0,25
3015,20,middle,9600.0,0,1.0,0.0,13
3015,20,right,12799.0,0,0.0,0.0,11
3014,25,middle,29799.0,1,1.0,1.0,25
3014,25,returning_champion,18799.0,0,1.0,1.0,22
3014,25,right,7200.0,0,1.0,0.0,11
3012,25,right,27201.0,1,2.0,2.0,20
3012,25,middle,6300.0,0,1.0,0.0,6
3012,25,returning_champion,6401.0,0,0.0,0.0,22
3008,25,right,16600.0,1,1.0,1.0,13
3008,25,middle,11399.0,0,2.0,2.0,22
3008,25,returning_champion,10501.0,0,0.0,0.0,17
3007,25,returning_champion,20000.0,0,1.0,1.0,19
3007,25,middle,20200.0,1,1.0,1.0,17
3007,25,right,13300.0,0,1.0,1.0,19
3006,25,middle,3647.0,0,0.0,0.0,17
3006,25,right,1502.0,0,1.0,1.0,14
3006,25,returning_champion,23201.0,1,2.0,2.0,21
3005,25,middle,18401.0,1,1.0,1.0,13
3005,25,right,0.0,0,0.0,0.0,14
3005,25,returning_champion,5799.0,0,2.0,2.0,19
3004,25,right,23999.0,1,0.0,0.0,18
3004,25,middle,0.0,0,1.0,1.0,11
3004,25,returning_champion,3199.0,0,2.0,1.0,18
3003,25,returning_champion,18399.0,0,2.0,1.0,19
3003,25,middle,18401.0,0,1.0,1.0,16
3003,25,right,24001.0,1,0.0,0.0,20
3002,25,right,21647.0,1,1.0,0.0,17
3002,25,returning_champion,14400.0,0,0.0,0.0,16
3002,25,middle,8199.0,0,2.0,1.0,18
3001,25,right,23200.0,1,3.0,3.0,20
3001,25,middle,1.0,0,0.0,0.0,16
3001,25,returning_champion,15000.0,0,0.0,0.0,19
3000,25,right,10000.0,0,0.0,0.0,11
3000,25,middle,25199.0,1,3.0,2.0,32
3000,25,returning_champion,5200.0,0,0.0,0.0,6
2999,25,returning_champion,400.0,0,0.0,0.0,12
2999,25,right,16200.0,0,1.0,0.0,14
2999,25,middle,21600.0,1,2.0,1.0,25
2994,25,middle,6799.0,0,1.0,1.0,16
2994,25,right,3199.0,0,1.0,1.0,14
2994,25,returning_champion,13601.0,1,1.0,0.0,17
2993,25,right,599.0,1,2.0,2.0,16
2993,25,middle,5.0,0,0.0,0.0,24
2993,25,returning_champion,7.0,0,1.0,1.0,13
2992,25,right,11600.0,0,0.0,0.0,17
2992,25,middle,4799.0,0,1.0,1.0,17
2992,25,returning_champion,13599.0,1,2.0,0.0,22
2991,25,returning_champion,30500.0,1,1.0,1.0,13
2991,25,right,7599.0,0,0.0,0.0,26
2991,25,middle,9000.0,0,2.0,2.0,14
2990,25,right,32000.0,0,2.0,1.0,19
2990,25,middle,10699.0,0,1.0,1.0,14
2990,25,returning_champion,32001.0,1,0.0,0.0,18
2989,25,right,13200.0,0,1.0,1.0,12
2989,25,middle,12400.0,0,1.0,0.0,14
2989,25,returning_champion,20801.0,1,1.0,1.0,22
2988,25,right,16000.0,0,2.0,1.0,20
2988,25,middle,24401.0,1,1.0,0.0,19
2988,25,returning_champion,6600.0,0,0.0,0.0,10
2987,25,returning_champion,17600.0,0,1.0,1.0,13
2987,25,middle,26900.0,1,2.0,1.0,19
2987,25,right,4400.0,0,0.0,0.0,14
2986,25,middle,7112.0,0,1.0,1.0,12
2986,25,right,19201.0,0,1.0,1.0,17
2986,25,returning_champion,20600.0,1,1.0,1.0,23
2985,25,middle,20800.0,1,2.0,1.0,15
2985,25,right,1199.0,0,0.0,0.0,15
2985,25,returning_champion,4000.0,0,1.0,0.0,20
2984,25,middle,0.0,0,1.0,0.0,8
2984,25,right,3500.0,0,1.0,0.0,10
2984,25,returning_champion,35000.0,1,1.0,1.0,33
2983,25,right,200.0,0,2.0,2.0,12
2983,25,middle,9950.0,0,0.0,0.0,17
2983,25,returning_champion,26600.0,1,1.0,1.0,23
2982,25,right,800.0,0,1.0,0.0,10
2982,25,middle,49699.0,1,2.0,2.0,26
2982,25,returning_champion,1200.0,0,0.0,0.0,14
2981,25,returning_champion,19599.0,0,2.0,2.0,24
2981,25,middle,23601.0,1,1.0,1.0,16
2981,25,right,2.0,0,0.0,0.0,15
2980,25,right,15000.0,1,1.0,0.0,22
2980,25,middle,7000.0,0,0.0,0.0,11
2980,25,returning_champion,12400.0,0,2.0,1.0,18
2979,25,right,24801.0,1,2.0,2.0,18
2979,25,middle,13592.0,0,0.0,0.0,12
2979,25,returning_champion,24800.0,0,1.0,0.0,19
2978,25,returning_champion,1.0,0,1.0,1.0,16
2978,25,middle,32401.0,1,2.0,2.0,27
2978,25,right,6201.0,0,0.0,0.0,8
2977,25,right,8399.0,0,2.0,2.0,25
2977,25,middle,20000.0,1,1.0,1.0,16
2977,25,returning_champion,17401.0,0,0.0,0.0,14
2976,25,right,2798.0,0,1.0,0.0,13
2976,25,middle,16401.0,1,2.0,1.0,18
2976,25,returning_champion,16400.0,0,0.0,0.0,17
2975,25,right,1300.0,0,2.0,1.0,21
2975,25,middle,9762.0,1,1.0,0.0,19
2975,25,returning_champion,1.0,0,0.0,0.0,5
2974,25,returning_champion,6600.0,0,0.0,0.0,8
2974,25,middle,11200.0,0,1.0,0.0,15
2974,25,right,16000.0,1,2.0,2.0,22
2973,25,right,2400.0,0,3.0,1.0,22
2973,25,middle,18801.0,1,0.0,0.0,12
2973,25,returning_champion,18800.0,0,0.0,0.0,16
2972,25,right,11599.0,0,2.0,2.0,18
2972,25,middle,25500.0,1,1.0,0.0,17
2972,25,returning_champion,1200.0,0,0.0,0.0,13
2971,25,right,3200.0,0,0.0,0.0,16
2971,25,middle,15599.0,1,1.0,1.0,13
2971,25,returning_champion,8200.0,0,1.0,0.0,16
2970,25,returning_champion,3999.0,0,3.0,2.0,19
2970,25,middle,21200.0,1,0.0,0.0,15
2970,25,right,800.0,0,0.0,0.0,16
2969,25,middle,13601.0,0,1.0,1.0,16
2969,25,right,10001.0,0,0.0,0.0,8
2969,25,returning_champion,28000.0,1,2.0,1.0,28
2968,25,right,18200.0,0,0.0,0.0,16
2968,25,middle,1199.0,0,3.0,2.0,18
2968,25,returning_champion,19601.0,1,0.0,0.0,13
2967,25,right,21800.0,1,2.0,2.0,26
2967,25,middle,100.0,0,1.0,0.0,12
2967,25,returning_champion,12800.0,0,0.0,0.0,11
2966,25,right,26200.0,1,1.0,1.0,19
2966,25,middle,14800.0,0,0.0,0.0,12
2966,25,returning_champion,6800.0,0,2.0,2.0,26
2965,25,middle,9600.0,0,0.0,0.0,18
2965,25,returning_champion,24400.0,1,1.0,1.0,18
2965,25,right,22301.0,0,2.0,1.0,13
2963,25,right,8596.0,0,1.0,1.0,14
2963,25,middle,26600.0,1,1.0,0.0,21
2963,25,returning_champion,4799.0,0,1.0,1.0,15
